isJunior,lensColor,img,isFindInStore,isCustomizable,roxableLabel,brand,imgHover,isPolarized,colorsNumber,isOutOfStock,modelName,isEngravable,localizedColorLabel,name,listPrice,offerPrice
False,Grey Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934470163__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934470163__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,OV5479SU Jesson,False,Black/Grey,OV5479SU Jesson,$490.00,
False,Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392465870__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392465870__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,AN4265 GRINGO,False,Grey/Blue,AN4265 GRINGO,$94.00,$47.00
False,Pink Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242066__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Miu Miu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597242066__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,MU 60VS CORE COLLECTION,False,Gold/Grey,MU 60VS CORE COLLECTION,$439.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652273051__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652273051__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,BB0080S,False,Black/Grey,BB0080S,$405.00,
False,Polar Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597744034__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597744034__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,PR 17ZS,False,Tortoise/Brown,PR 17ZS,$371.00,
False,Purple,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652278049__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652278049__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,GG0642S,False,Black/Violet,GG0642S,$680.00,$544.00
False,Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392537317__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392537317__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,AN4277 PYKKEWIN,False,Tortoise/Blue,AN4277 PYKKEWIN,$84.00,
False,Dark Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597540681__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Miu Miu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597540681__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,MU 05WS,False,Pink/Violet,MU 05WS,$619.00,
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597655804__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597655804__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,DG2283B,False,Gold/Brown,DG2283B,$345.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597752343__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597752343__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,TF4197,False,White/Grey,TF4197,$439.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652231020__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652231020__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,BB0025S,False,Black/Grey,BB0025S,$450.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/886895361156__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/886895361156__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,CE144S,False,Black/Blue,CE144S,$400.00,$200.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672501469__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672501469__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,RB4171F ERIKA CLASSIC,False,Tortoise/Brown,RB4171F ERIKA CLASSIC,$175.00,
False,Dark Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125365765__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125365765__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,MK2141 COPENHAGEN,False,Black/Grey,MK2141 COPENHAGEN,$183.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672985979__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Miu Miu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672985979__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,MU 03US CORE COLLECTION,False,Black/Grey,MU 03US CORE COLLECTION,$389.00,$194.50
False,Azure Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597667159__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597667159__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,TF3085B,False,Silver/Blue,TF3085B,$439.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672994407__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672994407__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB4371,False,Tortoise/Brown,RB4371,$140.00,$70.00
False,Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597513883__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597513883__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,AX2039S,False,Gold/Grey,AX2039S,$91.00,
False,Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597151368__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597151368__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,PO5003ST,False,Copper/Brown,PO5003ST,$390.00,
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185547__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185547__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,DG4378,False,Black/Grey,DG4378,$348.00,$174.00
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597699273__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597699273__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RA4139,False,Gold/Brown,RA4139,$95.00,
False,Grey Grad,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652315447__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652315447__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,CH0036S,False,Tortoise/Grey,CH0036S,$470.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652324395__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652324395__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,CH0047S,False,Brown/Blue,CH0047S,$415.00,
False,Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597517218__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597517218__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,AR6126,False,Brown/Grey,AR6126,$375.00,
False,Bottle Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597552844__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597552844__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RL8193,False,Black/Green,RL8193,$222.00,
False,Rose Gold Flash,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125364218__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125364218__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,MK1082 CHELSEA GLAM,False,Gold/Gold,MK1082 CHELSEA GLAM,$183.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597644983__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597644983__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,PO5008ST,False,Black/Green,PO5008ST,$545.00,
False,Photo Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597366885__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597366885__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB2140 WAYFARER CLEAR EVOLVE,False,Black/Grey,RB2140 WAYFARER CLEAR EVOLVE,$193.00,
False,Brown Grad,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652324333__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652324333__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,CH0045S,False,Gold/Brown,CH0045S,$415.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672856842__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672856842__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,RL8166,False,Black/Brown,RL8166,$262.00,$183.40
False,Dark Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125068093__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125068093__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,HC8278 L1114,False,Black/Grey,HC8278 L1114,$202.00,$161.60
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597039093__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597039093__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB2185 WAYFARER II WASHED EVOLVE,False,Grey/Blue,RB2185 WAYFARER II WASHED EVOLVE,$198.00,
False,Blue Classic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597147439__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597147439__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RB4259F RB4259 WASHED LENSES,False,Black/Blue,RB4259F RB4259 WASHED LENSES,$151.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597172523__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597172523__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,BV8223B,False,Black/Grey,BV8223B,$554.00,$277.00
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392539755__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392539755__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,OO9433 Seattle Seahawks Low Key,False,Blue/Black,OO9433 Seattle Seahawks Low Key,$193.00,$135.10
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597114325__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597114325__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,DG4370,False,Pink/Grey,DG4370,$321.00,$160.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337105432__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337105432__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,CD40087U,False,Black/Grey,CD40087U,$560.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132452738__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132452738__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB4178,False,Red/Brown,RB4178,$152.00,$76.00
False,Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557481__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557481__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,EA4174,False,Violet/Violet,EA4174,$212.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597696258__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597696258__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,PO3295S PO3295S - Pinnacle,False,Black/Grey,PO3295S PO3295S - Pinnacle,$489.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556110__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556110__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,OO9433 Baltimore Ravens Low Key,False,Black/Black,OO9433 Baltimore Ravens Low Key,$193.00,$135.10
False,Light Grey Gradient Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672502237__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672502237__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,DG4268F,False,Black/Grey,DG4268F,$290.00,
False,Smoke Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125376303__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125376303__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,MK1101B Chelsea,False,Gold/Grey,MK1101B Chelsea,$183.00,
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652363226__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652363226__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,BB0216S,False,Black/Black,BB0216S,$350.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341392__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341392__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,GG0969S,False,Silver/Grey,GG0969S,$435.00,
False,Photo Orange Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597053976__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597053976__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,RB1971 SQUARE 1971 WASHED EVOLVE,False,Gold/Brown,RB1971 SQUARE 1971 WASHED EVOLVE,$198.00,$158.40
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672818826__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672818826__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,BE4259F,False,Black/Grey,BE4259F,$281.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597383707__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597383707__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB2140F WAYFARER CLEAR EVOLVE,False,Black/Grey,RB2140F WAYFARER CLEAR EVOLVE,$193.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672560855__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672560855__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB4243,False,Tortoise/Brown,RB4243,$155.00,
False,Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597614139__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597614139__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,EA4176,False,Tortoise/Grey,EA4176,$172.00,
False,Green Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432054__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432054__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RB2192 ROUNDABOUT,False,Tortoise/Green,RB2192 ROUNDABOUT,$189.00,
False,Blue Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431354__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431354__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB2192 Roundabout,False,Black/Grey,RB2192 Roundabout,$189.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392404640__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392404640__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,OO4108 Tie Breaker,False,Black/Brown,OO4108 Tie Breaker,$200.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597498517__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Alain Mikli,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597498517__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,A05066 ELINETTA SUN,False,Black/Grey,A05066 ELINETTA SUN,$422.00,
False,Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597596589__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597596589__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,PO3287S,False,Black/Grey,PO3287S,$307.00,
False,Gold,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652371764__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652371764__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,CH0101S,False,Gold/Gold,CH0101S,$470.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597109710__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597109710__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,VO5287S,False,Black/Grey,VO5287S,$96.00,$48.00
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597131544__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597131544__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,DG4368,False,Black/Grey,DG4368,$387.00,$193.50
False,Gradient Brown To Azure,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652373959__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652373959__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,CC0008S,False,Gold/Brown,CC0008S,$165.00,
False,Purple,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672051865__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672051865__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,RA4096,False,Violet/Violet,RA4096,$115.00,$80.50
False,Blue Legend,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597097642__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597097642__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB3547 OVAL @Collection,False,Silver/Blue,RB3547 OVAL @Collection,$161.00,$112.70
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597744423__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597744423__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,PR 13ZS,False,White/Grey,PR 13ZS,$517.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672948837__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672948837__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RL8169,False,Black/Green,RL8169,$264.00,$132.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652320250__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652320250__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,BB0126S,False,Tortoise/Brown,BB0126S,$350.00,
False,Teal Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934471863__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934471863__002.png?impolicy=SGH_bgtransparent&width=640,True,4 colors,False,OV5484SU Fai,False,Grey/Green,OV5484SU Fai,$584.00,
False,Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597616843__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597616843__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,RA5287,False,Black/Grey,RA5287,$86.00,
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652366128__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Chloé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652366128__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,CH0072S,False,White/Black,CH0072S,$415.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672975512__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672975512__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB3548N HEXAGONAL WASHED EVOLVE,False,Copper/Blue,RB3548N HEXAGONAL WASHED EVOLVE,$193.00,
False,Gradient Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597416306__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597416306__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,EA4162,False,Green/Green,EA4162,$185.00,
False,Polarized Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122153__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122153__002.png?impolicy=SGH_bgtransparent&width=640,True,4 colors,False,RB3119M Olympian I Deluxe,False,Black/Green,RB3119M Olympian I Deluxe,$224.00,
False,Polar Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557283__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Polo Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557283__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,PH4180U,False,Black/Grey,PH4180U,$183.00,
False,Tiffany Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597214209__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597214209__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,TF4173B,False,Black/Blue,TF4173B,$439.00,$219.50
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597034838__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Miu Miu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597034838__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,MU 59US CORE COLLECTION,False,Tortoise/Brown,MU 59US CORE COLLECTION,$409.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597645409__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597645409__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB3698M SCUDERIA FERRARI COLLECTION,False,Black/Green,RB3698M SCUDERIA FERRARI COLLECTION,$230.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337010309__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Celine,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337010309__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,CL4005FN,False,Black/Green,CL4005FN,$440.00,
