isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Polarized Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410337__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410337__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,AN3079 KALLIO,False,Grey/Grey,133.00,66.50
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652377__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652377__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,6S9026 Half Moon,False,Black/Blue,273.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597316637__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597316637__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3138 SHOOTER | AVIATION COLLECTION,False,Gold/Green,163.00,
False,Green Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963939614__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963939614__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,6S9106 Jose PRO,False,Black/Green,284.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652321004__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652321004__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BB0140S,False,Grey/Blue,450.00,360.00
False,Prizm Golf,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392490056__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392490056__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OO9153 Half Jacket® 2.0 (Low Bridge Fit),False,Black/Green,151.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597152754__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597152754__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,PS 53VS ACTIVE,False,Black/Grey,307.00,214.90
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392141088__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392141088__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9189 TwoFace™ Machinist Collection,False,Black/Grey,174.00,
False,Clear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392552341__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392552341__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9146 SI M Frame® 3.0 with Gasket PPE,False,Black/Transparent,153.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597046367__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597046367__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB3647M SCUDERIA FERRARI COLLECTION,False,Silver/Silver,300.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963826716__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963826716__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,6S9007 Ocearch® Reefton,False,Blue/Blue,273.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652380735__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652380735__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG1134S,False,Black/Blue,335.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672494433__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672494433__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3029 Outdoorsman Havana Collection,False,Gold/Green,163.00,
False,Polarized Dark Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584823__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392584823__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AN4299 GORGON,False,Black/Green,90.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672919004__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672919004__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB4380N BLAZE RB4380N,False,Tortoise/Brown,189.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410184__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410184__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,AN4254 DASHANZI,False,Black/Grey,124.00,62.00
False,Prizm Ruby,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392586070__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392586070__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9463 Kansas City Chiefs Sutro Lite,False,Grey/Orange,204.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652339__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652339__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,6S9069 Ocearch® Remora,False,Blue/Grey,171.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597362603__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597362603__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2190 Jeffrey,False,Blue/Blue,172.00,120.40
False,Red Mir Pol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429069445__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429069445__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,HOOKIPA ASIAN FIT,False,Black/Red,210.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652320984__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Balenciaga,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652320984__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,BB0139S,False,Silver/Silver,450.00,
False,Light Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597595469__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597595469__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PO2491S,False,Silver/Blue,307.00,
False,Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125363921__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125363921__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,MK1086 PIERCE,False,Silver/Blue,170.00,136.00
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474384__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474384__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OO9102 Los Angeles Rams Holbrook™,False,Black/Black,183.00,128.10
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214122414__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tom Ford,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214122414__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,FT0777-N,False,Black/Grey,405.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214095947__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tom Ford,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889214095947__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,FT0751,False,Tortoise/Green,410.00,
False,Purple/Silver Mirror Chromance Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672822977__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672822977__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4195MF SCUDERIA FERRARI COLLECTION,False,Black/Grey,318.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392442499__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392442499__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AN4257 URCA,False,Blue/Blue,74.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556684__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556684__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,AN4283 SHYGUY,False,Black/Grey,74.00,51.80
False,Prizm Ruby,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392589088__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392589088__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,OO6013 Sutro TI,False,Brown/Orange,255.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597516754__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597516754__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB4351,False,Black/Green,151.00,
False,Pink Photocromic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597455091__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597455091__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB2187 NOMAD PINK FLUO,False,Brown/Pink,213.00,170.40
False,Polarized Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392466860__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392466860__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,AN4261 CHAPINERO,False,Black/Grey,114.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429029708__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429029708__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,TWIN FALLS,False,Black/Copper,242.00,
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597613477__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597613477__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,EA4175,False,Green/Brown,172.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963818643__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963818643__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,6S9036 Tico,False,Blue/Blue,284.00,
False,Prizm Sapphire,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474438__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474438__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9188 Indianapolis Colts Flak® 2.0 XL,False,Black/Blue,204.00,142.80
False,Polar Gray,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597164535__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Polo Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597164535__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,PH4162,False,Black/Grey,183.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410290__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392410290__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AN4256 BUSHWICK,False,Black/Grey,114.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392499141__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392499141__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9290 Jawbreaker™ Kokoro Collection,False,Pink/Black,246.00,172.20
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597643689__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597643689__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VE4420,False,Black/Grey,317.00,
False,Blue/Grey Classic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597036696__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597036696__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3119 Olympian,False,Black/Blue,163.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392468093__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392468093__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AN4263 EL CARMEN,False,Brown/Brown,94.00,
False,Prizm Sapphire,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474223__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474223__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9188 Dallas Cowboys Flak® 2.0 XL,False,Black/Blue,204.00,142.80
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578587__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578587__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,AN4293 GTO,False,Black/Grey,99.00,69.30
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672561531__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672561531__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3447 ROUND FLASH LENSES GRADIENT,False,Black/Blue,188.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672966336__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672966336__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB4313,False,Black/Green,198.00,
False,Brown Gradient Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672612882__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672612882__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB4258F,False,Beige/Brown,166.00,
False,Clear Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625517__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625517__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3686,False,Gold/Grey,200.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652379876__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652379876__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG1096S,False,Silver/Silver,580.00,
False,Dark Grey Mirror Red/Yellow,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597583367__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597583367__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AX2041S,False,Brown/Grey,91.00,63.70
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597001564__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597001564__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AR8118,False,Tortoise/Brown,264.00,184.80
